Date,Adj Close,Close,High,Low,Open,Volume
2016-05-16,176.1579132080078,206.77999877929688,207.33999633789062,204.88999938964844,204.9600067138672,77486800
2016-05-17,174.51370239257812,204.85000610351562,206.8000030517578,204.22999572753906,206.4600067138672,114924900
2016-05-18,174.56483459472656,204.91000366210938,206.3000030517578,203.6300048828125,204.44000244140625,120062100
2016-05-19,173.95997619628906,204.1999969482422,204.5399932861328,202.77999877929688,204.05999755859375,115430500
2016-05-20,175.05894470214844,205.49000549316406,206.10000610351562,204.86000061035156,204.9199981689453,104990400
2016-05-23,174.8203887939453,205.2100067138672,205.83999633789062,204.99000549316406,205.50999450683594,58682600
2016-05-24,177.08645629882812,207.8699951171875,208.24000549316406,206.13999938964844,206.1699981689453,93537800
2016-05-25,178.28770446777344,209.27999877929688,209.77000427246094,207.8699951171875,208.6699981689453,76621400
2016-05-26,178.3387451171875,209.33999633789062,209.7100067138672,208.97000122070312,209.44000244140625,55280700
2016-05-27,179.10545349121094,210.24000549316406,210.25,209.47000122070312,209.52999877929688,64211200
2016-05-31,178.76470947265625,209.83999633789062,210.69000244140625,209.17999267578125,210.55999755859375,109879400
2016-06-01,179.13107299804688,210.27000427246094,210.47999572753906,208.88999938964844,209.1199951171875,69936200
2016-06-02,179.6763153076172,210.91000366210938,210.92999267578125,209.24000549316406,209.8000030517578,63044700
2016-06-03,179.1396026611328,210.27999877929688,210.69000244140625,208.86000061035156,210.25,101757100
2016-06-06,180.05113220214844,211.35000610351562,211.77000427246094,210.50999450683594,210.6999969482422,64887000
2016-06-07,180.33221435546875,211.67999267578125,212.33999633789062,211.5,211.52999877929688,60974800
2016-06-08,180.92010498046875,212.3699951171875,212.52000427246094,211.69000244140625,211.83999633789062,66170900
2016-06-09,180.67300415039062,212.0800018310547,212.22000122070312,211.19000244140625,211.50999450683594,73786900
2016-06-10,178.96067810058594,210.07000732421875,210.86000061035156,209.42999267578125,210.4600067138672,113829200
2016-06-13,177.58056640625,208.4499969482422,210.3699951171875,208.35000610351562,209.36000061035156,117751200
2016-06-14,177.2312774658203,208.0399932861328,208.74000549316406,206.9199981689453,208.0,125059300
2016-06-15,176.9842071533203,207.75,209.36000061035156,207.52999877929688,208.0399932861328,109124500
2016-06-16,177.51242065429688,208.3699951171875,208.57000732421875,205.58999633789062,207.75,149533100
2016-06-17,176.851318359375,206.52000427246094,207.1999969482422,205.75,207.1699981689453,117055700
2016-06-20,177.9903106689453,207.85000610351562,209.61000061035156,207.75,208.82000732421875,82789600
2016-06-21,178.49549865722656,208.44000244140625,208.9199981689453,207.77999877929688,208.3000030517578,72461700
2016-06-22,178.20437622070312,208.10000610351562,209.5,207.92999267578125,208.64999389648438,95560500
2016-06-23,180.5250244140625,210.80999755859375,210.8699951171875,209.27000427246094,209.80999755859375,102731400
2016-06-24,174.04254150390625,203.24000549316406,210.85000610351562,202.72000122070312,203.6300048828125,333444400
2016-06-27,170.9254608154297,199.60000610351562,201.60000610351562,198.64999389648438,201.58999633789062,230775800
2016-06-28,174.00831604003906,203.1999969482422,203.22999572753906,201.1199951171875,201.47999572753906,159382400
2016-06-29,176.9712371826172,206.66000366210938,206.92999267578125,204.72000122070312,204.83999633789062,137328600
2016-06-30,179.38607788085938,209.47999572753906,209.5399932861328,206.55999755859375,207.2100067138672,165021900
2016-07-01,179.76287841796875,209.9199981689453,210.49000549316406,209.2899932861328,209.47999572753906,106055300
2016-07-05,178.46981811523438,208.41000366210938,209.0800018310547,207.7100067138672,208.9499969482422,109803700
2016-07-06,179.54022216796875,209.66000366210938,209.8000030517578,207.05999755859375,207.8300018310547,96021500
2016-07-07,179.428955078125,209.52999877929688,210.64999389648438,208.6300048828125,209.8699951171875,85593800
2016-07-08,182.10072326660156,212.64999389648438,212.94000244140625,210.77999877929688,211.0500030517578,133971000
2016-07-11,182.74293518066406,213.39999389648438,214.07000732421875,212.9499969482422,213.19000244140625,73633900
2016-07-12,184.0702667236328,214.9499969482422,215.3000030517578,213.42999267578125,214.52999877929688,101275600
2016-07-13,184.04458618164062,214.9199981689453,215.4499969482422,214.35000610351562,215.44000244140625,87324100
2016-07-14,185.0721893310547,216.1199951171875,216.6699981689453,215.66000366210938,216.39999389648438,91230900
2016-07-15,184.8238983154297,215.8300018310547,217.00999450683594,215.30999755859375,216.77999877929688,107155400
2016-07-18,185.32054138183594,216.41000366210938,216.60000610351562,215.6699981689453,215.97000122070312,58725900
2016-07-19,185.1321563720703,216.19000244140625,216.22999572753906,215.6300048828125,215.9199981689453,54345700
2016-07-20,185.90283203125,217.08999633789062,217.3699951171875,216.19000244140625,216.19000244140625,58159500
2016-07-21,185.2006378173828,216.27000427246094,217.22000122070312,215.75,216.9600067138672,67777300
2016-07-22,186.03125,217.24000549316406,217.3000030517578,216.10000610351562,216.41000366210938,62787500
2016-07-25,185.52606201171875,216.64999389648438,217.05999755859375,215.97000122070312,217.0,55873100
2016-07-26,185.61167907714844,216.75,217.1699981689453,215.75999450683594,216.52999877929688,70080500
2016-07-27,185.4147491455078,216.52000427246094,217.27000427246094,215.6199951171875,217.19000244140625,84083900
2016-07-28,185.6288604736328,216.77000427246094,217.11000061035156,215.75,216.2899932861328,65035700
2016-07-29,185.9285430908203,217.1199951171875,217.5399932861328,216.1300048828125,216.4600067138672,79519400
2016-08-01,185.77442932128906,216.94000244140625,217.64999389648438,216.41000366210938,217.19000244140625,73311400
2016-08-02,184.58409118652344,215.5500030517578,216.8300018310547,214.57000732421875,216.64999389648438,92295500
2016-08-03,185.12353515625,216.17999267578125,216.25,215.1300048828125,215.47999572753906,53993600
2016-08-04,185.32054138183594,216.41000366210938,216.77999877929688,214.25,216.30999755859375,46585500
2016-08-05,186.83624267578125,218.17999267578125,218.22999572753906,216.41000366210938,216.41000366210938,71892200
2016-08-08,186.7249298095703,218.0500030517578,218.52000427246094,217.74000549316406,218.39999389648438,39906500
2016-08-09,186.83624267578125,218.17999267578125,218.75999450683594,217.8000030517578,218.1300048828125,51251700
2016-08-10,186.3738250732422,217.63999938964844,218.39999389648438,217.22999572753906,218.30999755859375,57941100
2016-08-11,187.2386932373047,218.64999389648438,218.94000244140625,217.9499969482422,218.25999450683594,72504300
2016-08-12,187.07601928710938,218.4600067138672,218.7100067138672,217.99000549316406,218.2899932861328,61313500
2016-08-15,187.6155242919922,219.08999633789062,219.5,218.8800048828125,218.88999938964844,49813500
2016-08-16,186.64788818359375,217.9600067138672,218.67999267578125,217.9600067138672,218.60000610351562,53213600
2016-08-17,186.99899291992188,218.3699951171875,218.52999877929688,217.02000427246094,218.0,75134300
2016-08-18,187.41859436035156,218.86000061035156,218.89999389648438,218.2100067138672,218.33999633789062,52989300
2016-08-19,187.14451599121094,218.5399932861328,218.75,217.74000549316406,218.30999755859375,75443000
2016-08-22,187.13595581054688,218.52999877929688,218.8000030517578,217.8300018310547,218.25999450683594,61368800
2016-08-23,187.51272583007812,218.97000122070312,219.60000610351562,218.89999389648438,219.25,53399200
2016-08-24,186.55360412597656,217.85000610351562,218.91000366210938,217.36000061035156,218.8000030517578,71728900
2016-08-25,186.42523193359375,217.6999969482422,218.19000244140625,217.22000122070312,217.39999389648438,69224800
2016-08-26,186.0741424560547,217.2899932861328,219.1199951171875,216.25,217.9199981689453,122506300
2016-08-29,186.9904327392578,218.36000061035156,218.6699981689453,217.39999389648438,217.44000244140625,70502200
2016-08-30,186.6820831298828,218.0,218.58999633789062,217.35000610351562,218.25999450683594,58114500
2016-08-31,186.1511688232422,217.3800048828125,217.75,216.47000122070312,217.61000061035156,85269500
2016-09-01,186.15975952148438,217.38999938964844,217.72999572753906,216.02999877929688,217.3699951171875,97844200
2016-09-02,186.99899291992188,218.3699951171875,218.8699951171875,217.6999969482422,218.38999938964844,79293900
2016-09-06,187.5640869140625,219.02999877929688,219.1199951171875,217.86000061035156,218.6999969482422,56702100
2016-09-07,187.5469970703125,219.00999450683594,219.22000122070312,218.3000030517578,218.83999633789062,76554900
2016-09-08,187.11883544921875,218.50999450683594,218.94000244140625,218.14999389648438,218.6199951171875,74102900
2016-09-09,182.6401824951172,213.27999877929688,217.02999877929688,213.25,216.97000122070312,221589100
2016-09-12,185.26060485839844,216.33999633789062,216.80999755859375,212.30999755859375,212.38999938964844,168110900
2016-09-13,182.5973358154297,213.22999572753906,215.14999389648438,212.5,214.83999633789062,182828800
2016-09-14,182.5288848876953,213.14999389648438,214.6999969482422,212.5,213.2899932861328,134185500
2016-09-15,184.35289001464844,215.27999877929688,215.72999572753906,212.75,212.9600067138672,134427900
2016-09-16,183.64027404785156,213.3699951171875,213.69000244140625,212.57000732421875,213.47999572753906,155236400
2016-09-19,183.6746826171875,213.41000366210938,214.8800048828125,213.02999877929688,214.1300048828125,80250500
2016-09-20,183.68331909179688,213.4199981689453,214.58999633789062,213.3800048828125,214.41000366210938,69665300
2016-09-21,185.7488555908203,215.82000732421875,216.02999877929688,213.44000244140625,214.24000549316406,110284400
2016-09-22,186.91940307617188,217.17999267578125,217.52999877929688,216.7100067138672,217.0,76678700
2016-09-23,185.8952178955078,215.99000549316406,216.8800048828125,215.8800048828125,216.72000122070312,73630900
2016-09-26,184.38905334472656,214.24000549316406,215.22999572753906,214.00999450683594,215.02000427246094,89827300
2016-09-27,185.53369140625,215.57000732421875,215.67999267578125,213.6199951171875,214.0500030517578,78494800
2016-09-28,186.4546661376953,216.63999938964844,216.82000732421875,214.7100067138672,215.8300018310547,87411000
2016-09-29,184.76768493652344,214.67999267578125,216.8699951171875,214.0399932861328,216.39999389648438,128070600
2016-09-30,186.16195678710938,216.3000030517578,217.1199951171875,215.36000061035156,215.64999389648438,117202900
2016-10-03,185.7144317626953,215.77999877929688,216.0399932861328,215.0399932861328,215.82000732421875,83512100
2016-10-04,184.76768493652344,214.67999267578125,216.1699981689453,213.99000549316406,215.91000366210938,119948100
2016-10-05,185.58534240722656,215.6300048828125,216.1300048828125,215.3300018310547,215.41000366210938,72816000
2016-10-06,185.7144317626953,215.77999877929688,216.0399932861328,214.74000549316406,215.3699951171875,62927400
2016-10-07,185.0775604248047,215.0399932861328,216.3000030517578,214.19000244140625,216.10000610351562,89788300
2016-10-10,186.04150390625,216.16000366210938,216.6999969482422,215.99000549316406,216.16000366210938,51855000
2016-10-11,183.6918487548828,213.42999267578125,215.74000549316406,212.5800018310547,215.66000366210938,130367400
2016-10-12,183.93287658691406,213.7100067138672,214.32000732421875,213.00999450683594,213.58999633789062,73866100
2016-10-13,183.33038330078125,213.00999450683594,213.58999633789062,211.2100067138672,212.16000366210938,101357000
2016-10-14,183.42506408691406,213.1199951171875,214.69000244140625,213.02999877929688,214.14999389648438,93346200
2016-10-17,182.7881622314453,212.3800048828125,213.38999938964844,212.1699981689453,213.08999633789062,58275700
2016-10-18,183.93287658691406,213.7100067138672,214.30999755859375,213.27000427246094,214.24000549316406,76869700
2016-10-19,184.4234619140625,214.27999877929688,214.63999938964844,213.60000610351562,214.02000427246094,66519200
2016-10-20,184.07916259765625,213.8800048828125,214.52999877929688,213.11000061035156,213.8699951171875,73639800
2016-10-21,184.16525268554688,213.97999572753906,214.0800018310547,212.75999450683594,213.8800048828125,89089100
2016-10-24,184.94842529296875,214.88999938964844,215.32000732421875,214.47999572753906,215.0,60146600
2016-10-25,184.32876586914062,214.1699981689453,214.97999572753906,213.97999572753906,214.67999267578125,66542300
2016-10-26,183.9586944580078,213.74000549316406,214.4199981689453,212.92999267578125,213.2100067138672,75705500
2016-10-27,183.4680938720703,213.1699981689453,214.6199951171875,213.0800018310547,214.5800018310547,77220200
2016-10-28,182.92587280273438,212.5399932861328,213.92999267578125,211.7100067138672,213.13999938964844,140623200
2016-10-31,182.9345245361328,212.5500030517578,213.19000244140625,212.36000061035156,212.92999267578125,61272500
2016-11-01,181.60903930664062,211.00999450683594,212.99000549316406,209.60000610351562,212.92999267578125,122781800
2016-11-02,180.5160369873047,209.74000549316406,211.10000610351562,209.22999572753906,210.64999389648438,103330800
2016-11-03,179.68978881835938,208.77999877929688,210.24000549316406,208.4600067138672,209.99000549316406,88939300
2016-11-04,179.49185180664062,208.5500030517578,209.88999938964844,208.3800048828125,208.91000366210938,109122100
2016-11-07,183.4508819580078,213.14999389648438,213.19000244140625,208.5500030517578,208.5500030517578,109794900
2016-11-08,184.27713012695312,214.11000061035156,214.77000427246094,212.3800048828125,212.69000244140625,106772100
2016-11-09,186.2308349609375,216.3800048828125,217.10000610351562,212.33999633789062,212.3699951171875,258429000
2016-11-10,186.69566345214844,216.9199981689453,218.30999755859375,215.22000122070312,217.3000030517578,172113300
2016-11-11,186.26524353027344,216.4199981689453,216.6999969482422,215.32000732421875,216.0800018310547,100552700
2016-11-14,186.41160583496094,216.58999633789062,217.27000427246094,215.72000122070312,217.02999877929688,94580000
2016-11-15,187.86607360839844,218.27999877929688,218.27999877929688,216.8000030517578,217.0399932861328,91652600
2016-11-16,187.51321411132812,217.8699951171875,218.13999938964844,217.4199981689453,217.55999755859375,65617700
2016-11-17,188.47715759277344,218.99000549316406,219.05999755859375,217.9199981689453,218.0500030517578,69797200
2016-11-18,188.05545043945312,218.5,219.27000427246094,218.2899932861328,219.07000732421875,86265800
2016-11-21,189.4755401611328,220.14999389648438,220.17999267578125,219.0,219.1699981689453,72402600
2016-11-22,189.8456268310547,220.5800018310547,220.7899932861328,219.72999572753906,220.50999450683594,67429000
2016-11-23,189.94894409179688,220.6999969482422,220.75999450683594,219.75,219.97999572753906,56620200
2016-11-25,190.65469360351562,221.52000427246094,221.55999755859375,221.00999450683594,221.10000610351562,37872300
2016-11-28,189.7595977783203,220.47999572753906,221.47999572753906,220.36000061035156,221.16000366210938,76572500
2016-11-29,190.12965393066406,220.91000366210938,221.44000244140625,220.1699981689453,220.52000427246094,69886700
2016-11-30,189.67355346679688,220.3800048828125,221.82000732421875,220.30999755859375,221.6300048828125,113291800
2016-12-01,188.9763946533203,219.57000732421875,220.72999572753906,219.14999389648438,220.72999572753906,79040500
2016-12-02,189.07101440429688,219.67999267578125,220.25,219.25999450683594,219.6699981689453,74840300
2016-12-05,190.20709228515625,221.0,221.39999389648438,220.4199981689453,220.64999389648438,67837800
2016-12-06,190.8096160888672,221.6999969482422,221.74000549316406,220.66000366210938,221.22000122070312,59877400
2016-12-07,193.30551147460938,224.60000610351562,224.6699981689453,221.3800048828125,221.52000427246094,110738100
2016-12-08,193.77890014648438,225.14999389648438,225.6999969482422,224.25999450683594,224.57000732421875,99714400
2016-12-09,194.9493865966797,226.50999450683594,226.52999877929688,225.3699951171875,225.41000366210938,88005800
2016-12-12,194.72561645507812,226.25,226.9600067138672,225.75999450683594,226.39999389648438,102016100
2016-12-13,196.02523803710938,227.75999450683594,228.33999633789062,227.0,227.02000427246094,110477500
2016-12-14,194.40719604492188,225.8800048828125,228.22999572753906,225.3699951171875,227.41000366210938,142501800
2016-12-15,195.20761108398438,226.80999755859375,227.80999755859375,225.88999938964844,226.16000366210938,124972600
2016-12-16,194.82582092285156,225.0399932861328,226.0800018310547,224.6699981689453,226.00999450683594,156420200
2016-12-19,195.25001525878906,225.52999877929688,226.02000427246094,225.0800018310547,225.25,90341100
2016-12-20,196.00320434570312,226.39999389648438,226.57000732421875,225.8800048828125,226.14999389648438,89838800
2016-12-21,195.45777893066406,225.77000427246094,226.4499969482422,225.77000427246094,226.25,67909000
2016-12-22,195.12013244628906,225.3800048828125,225.74000549316406,224.9199981689453,225.60000610351562,56219100
2016-12-23,195.4058380126953,225.7100067138672,225.72000122070312,225.2100067138672,225.42999267578125,36697800
2016-12-27,195.8906707763672,226.27000427246094,226.72999572753906,226.0,226.02000427246094,42672500
2016-12-28,194.27171325683594,224.39999389648438,226.58999633789062,224.27000427246094,226.57000732421875,64095000
2016-12-29,194.2284393310547,224.35000610351562,224.88999938964844,223.83999633789062,224.47999572753906,48696100
2016-12-30,193.51853942871094,223.52999877929688,224.8300018310547,222.72999572753906,224.72999572753906,108998300
2017-01-03,194.99891662597656,225.24000549316406,225.8300018310547,223.8800048828125,225.0399932861328,91366500
2017-01-04,196.1590576171875,226.5800018310547,226.75,225.61000061035156,225.6199951171875,78744400
2017-01-05,196.00320434570312,226.39999389648438,226.5800018310547,225.47999572753906,226.27000427246094,78379000
2017-01-06,196.70445251464844,227.2100067138672,227.75,225.89999389648438,226.52999877929688,71559900
2017-01-09,196.05516052246094,226.4600067138672,227.07000732421875,226.4199981689453,226.91000366210938,46939700
2017-01-10,196.05516052246094,226.4600067138672,227.4499969482422,226.00999450683594,226.47999572753906,63771900
2017-01-11,196.60923767089844,227.10000610351562,227.10000610351562,225.58999633789062,226.36000061035156,74650000
2017-01-12,196.11573791503906,226.52999877929688,226.75,224.9600067138672,226.5,72113200
2017-01-13,196.56590270996094,227.0500030517578,227.39999389648438,226.69000244140625,226.72999572753906,62717900
2017-01-17,195.8733367919922,226.25,226.77999877929688,225.8000030517578,226.30999755859375,61240800
2017-01-18,196.30621337890625,226.75,226.8000030517578,225.89999389648438,226.5399932861328,54793300
2017-01-19,195.57901000976562,225.91000366210938,227.0,225.41000366210938,226.83999633789062,66608800
2017-01-20,196.29759216308594,226.74000549316406,227.30999755859375,225.97000122070312,226.6999969482422,129168600
2017-01-23,195.78675842285156,226.14999389648438,226.80999755859375,225.27000427246094,226.74000549316406,75061600
2017-01-24,197.04209899902344,227.60000610351562,228.0800018310547,226.27000427246094,226.39999389648438,95555300
2017-01-25,198.7476348876953,229.57000732421875,229.57000732421875,228.50999450683594,228.6999969482422,84437700
2017-01-26,198.53982543945312,229.3300018310547,229.7100067138672,229.00999450683594,229.39999389648438,59970700
2017-01-27,198.22821044921875,228.97000122070312,229.58999633789062,228.75999450683594,229.4199981689453,59711100
2017-01-30,196.99879455566406,227.5500030517578,228.1999969482422,226.41000366210938,228.1699981689453,79737300
2017-01-31,196.98147583007812,227.52999877929688,227.60000610351562,226.32000732421875,226.97999572753906,75880800
2017-02-01,197.05943298339844,227.6199951171875,228.58999633789062,226.94000244140625,227.52999877929688,79117700
2017-02-02,197.1893310546875,227.77000427246094,228.10000610351562,226.82000732421875,227.6199951171875,69657600
2017-02-03,198.54843139648438,229.33999633789062,229.5500030517578,228.4600067138672,228.82000732421875,80563200
2017-02-06,198.19349670410156,228.92999267578125,229.3300018310547,228.5399932861328,228.8699951171875,57790100
2017-02-07,198.20217895507812,228.94000244140625,229.66000366210938,228.72000122070312,229.3800048828125,57931200
2017-02-08,198.4619140625,229.24000549316406,229.38999938964844,228.30999755859375,228.94000244140625,51566200
2017-02-09,199.63929748535156,230.60000610351562,230.9499969482422,229.24000549316406,229.24000549316406,65955200
2017-02-10,200.42709350585938,231.50999450683594,231.77000427246094,230.6199951171875,231.0,66015900
2017-02-13,201.51792907714844,232.77000427246094,233.07000732421875,232.0500030517578,232.0800018310547,55182100
2017-02-14,202.32308959960938,233.6999969482422,233.7100067138672,232.16000366210938,232.55999755859375,71109000
2017-02-15,203.3792724609375,234.9199981689453,235.13999938964844,233.38999938964844,233.4499969482422,86785800
2017-02-16,203.20620727539062,234.72000122070312,235.16000366210938,233.85000610351562,234.9499969482422,84722400
2017-02-17,203.52639770507812,235.08999633789062,235.08999633789062,233.92999267578125,233.9499969482422,77204100
2017-02-21,204.7384796142578,236.49000549316406,236.69000244140625,235.50999450683594,235.52000427246094,88946100
2017-02-22,204.5567169189453,236.27999877929688,236.5399932861328,235.8300018310547,236.02000427246094,62115200
2017-02-23,204.69520568847656,236.44000244140625,236.89999389648438,235.55999755859375,236.8800048828125,74615900
2017-02-24,204.95492553710938,236.74000549316406,236.7899932861328,235.41000366210938,235.4600067138672,82381600
2017-02-27,205.27525329589844,237.11000061035156,237.30999755859375,236.35000610351562,236.63999938964844,56515400
2017-02-28,204.72119140625,236.47000122070312,236.9499969482422,236.02000427246094,236.6699981689453,96961900
2017-03-01,207.5867919921875,239.77999877929688,240.32000732421875,238.3699951171875,238.38999938964844,149158200
2017-03-02,206.27951049804688,238.27000427246094,239.57000732421875,238.2100067138672,239.55999755859375,70246000
2017-03-03,206.4093780517578,238.4199981689453,238.61000061035156,237.72999572753906,238.1699981689453,81974300
2017-03-06,205.79470825195312,237.7100067138672,238.1199951171875,237.00999450683594,237.5,55391500
2017-03-07,205.18003845214844,237.0,237.77000427246094,236.75999450683594,237.36000061035156,65103700
2017-03-08,204.79913330078125,236.55999755859375,237.63999938964844,236.39999389648438,237.33999633789062,78168800
2017-03-09,205.058837890625,236.86000061035156,237.24000549316406,235.74000549316406,236.6999969482422,90683900
2017-03-10,205.7774200439453,237.69000244140625,238.02000427246094,236.58999633789062,237.97000122070312,81991700
2017-03-13,205.88124084472656,237.80999755859375,237.86000061035156,237.24000549316406,237.6199951171875,57256800
2017-03-14,205.09344482421875,236.89999389648438,237.24000549316406,236.19000244140625,237.17999267578125,59880800
